fecha,longitude,latitude,radiance
2023-11-13 20:50:00,15.013812,37.744606,1.034
2023-11-13 20:50:00,14.999433,37.732685,1.926
2023-11-13 20:50:00,14.996079,37.742752,1.96
2023-11-13 20:50:00,14.98538,37.731243,0.886
2023-11-13 12:10:00,14.998967,37.733727,4.234
2023-11-13 09:45:00,15.002215,37.744621,2.741
2023-11-13 09:45:00,15.00063,37.733078,4.077
2023-11-13 09:45:00,14.994607,37.735344,3.85
2023-11-12 09:05:00,15.005974,37.742992,2.606
2023-11-12 09:05:00,14.992652,37.744495,2.338
2023-10-30 01:15:00,15.00527,37.748928,0.688
2023-10-29 20:30:00,14.995516,37.749233,0.786
2023-08-14 01:40:00,15.023218,37.757786,1.922
2023-08-14 01:40:00,15.020315,37.74659,59.563
2023-08-14 01:40:00,15.017696,37.735336,20.349
2023-08-14 01:40:00,15.015018,37.724091,1.319
2023-08-14 01:40:00,15.008154,37.738327,30.215
2023-08-14 01:40:00,15.00628,37.726948,1.523
2023-08-14 01:40:00,15.000934,37.76231,1.894
2023-08-14 01:40:00,14.995794,37.751591,59.022
2023-08-14 01:40:00,14.994088,37.740173,22.398
2023-08-14 01:40:00,14.993218,37.728577,0.931
2023-08-14 01:40:00,14.987776,37.742352,7.057
2023-08-13 20:30:00,15.010187,37.746067,2.93
2023-08-13 20:30:00,14.999216,37.74437,26.687
2023-08-13 20:30:00,14.987514,37.742546,0.575
2023-02-05 00:55:00,15.020795,37.756355,1.482
2023-02-04 20:10:00,15.020047,37.75132,2.307
2023-02-04 20:10:00,15.016315,37.751213,2.127
2023-02-04 20:10:00,15.001771,37.74744,0.751
2023-02-04 09:10:00,15.013349,37.745548,7.116
2023-02-03 21:10:00,15.021651,37.753109,4.634
2023-02-03 21:10:00,15.01478,37.750546,4.354
2023-02-03 21:10:00,14.996531,37.750759,2.672
2023-02-03 21:10:00,14.991498,37.748558,0.666
2023-02-03 12:10:00,15.018479,37.746971,10.184
2023-02-03 12:10:00,15.007693,37.745293,11.938
2023-02-03 10:05:00,15.020664,37.748688,4.108
2023-02-03 10:05:00,15.012676,37.748333,3.661
2023-02-03 01:10:00,15.02292,37.755306,8.887
2023-02-03 01:10:00,15.020862,37.746471,1.679
2023-02-03 01:10:00,15.011673,37.756992,8.1
2023-02-03 01:10:00,15.009571,37.748169,1.887
2023-02-01 08:45:00,15.021634,37.741615,2.486
2023-02-01 08:45:00,15.016449,37.739586,1.702
2023-02-01 01:20:00,15.018883,37.751415,7.896
2023-01-31 11:45:00,15.008178,37.747055,2.144
2023-01-31 00:40:00,15.018287,37.749023,7.792
2023-01-30 20:00:00,15.01703,37.743477,3.145
2023-01-30 20:00:00,15.015108,37.758514,1.346
2023-01-30 20:00:00,14.985386,37.735947,0.593
2023-01-30 09:00:00,15.009311,37.752903,2.974
2023-01-30 01:35:00,15.011822,37.760735,0.615
2023-01-30 01:35:00,15.007003,37.749294,1.468
2023-01-29 21:00:00,15.022736,37.752483,7.22
2023-01-29 21:00:00,15.013041,37.750881,9.925
2023-01-29 21:00:00,15.005465,37.750668,3.368
2023-01-29 21:00:00,14.996559,37.749016,0.452
2023-01-29 09:55:00,15.022308,37.750572,7.743
2023-01-28 20:20:00,15.02634,37.748051,0.927
2023-01-28 20:20:00,15.011827,37.745148,2.023
2023-01-28 09:15:00,15.016746,37.751221,3.693
2023-01-27 21:15:00,15.017555,37.751862,0.675
2023-01-27 21:15:00,15.007668,37.751362,0.543
