fecha,longitude,latitude,radiance
2018-02-16 07:20:00,-86.159111,11.989791,0.934
2018-02-16 07:20:00,-86.16684,11.982639,1.139
2018-02-16 07:20:00,-86.16851,11.99113,1.34
2018-02-14 07:35:00,-86.165161,11.990782,1.645
2018-02-13 05:00:00,-86.166191,11.980134,0.987
2018-02-13 05:00:00,-86.167641,11.989265,1.015
2018-02-11 04:15:00,-86.171432,11.98538,1.239
2018-02-07 07:25:00,-86.158417,11.988592,0.726
2018-02-07 07:25:00,-86.167511,11.989947,1.811
2018-01-31 07:20:00,-86.165344,11.987974,0.802
2018-01-21 03:55:00,-86.171638,11.984347,0.801
2018-01-15 07:20:00,-86.164436,11.989721,2.342
2018-01-12 05:00:00,-86.163857,11.985062,1.526
2018-01-12 05:00:00,-86.173477,11.983657,1.349
2018-01-10 16:25:00,-86.169365,11.981286,2.7
2018-01-10 04:15:00,-86.168442,11.982033,0.77
2018-01-08 07:15:00,-86.167595,11.988613,1.062
2018-01-06 07:25:00,-86.158058,11.989735,0.723
2018-01-06 07:25:00,-86.167152,11.991091,2.172
2018-01-05 19:10:00,-86.170364,11.97728,2.9
2018-01-03 04:05:00,-86.167076,11.980051,1.261
2018-01-03 04:05:00,-86.168419,11.988985,1.781
2018-01-03 04:05:00,-86.177483,11.987697,0.716
2017-12-28 07:35:00,-86.168137,11.984472,1.249
2017-12-27 05:00:00,-86.169273,11.980647,1.015
2017-12-25 04:15:00,-86.16478,11.982298,1.453
2017-12-25 04:15:00,-86.174438,11.980992,1.06
2017-12-23 07:15:00,-86.167297,11.988528,1.08
2017-12-16 04:20:00,-86.173904,11.988657,0.864
2017-12-12 07:35:00,-86.165497,11.983076,1.256
2017-12-11 16:15:00,-86.167618,11.98364,2.886
2017-12-11 05:00:00,-86.169052,11.982028,0.786
2017-12-09 16:25:00,-86.17305,11.982214,2.641
2017-12-09 04:10:00,-86.164871,11.982155,1.456
2017-12-09 04:10:00,-86.174538,11.980834,1.226
2017-12-04 19:10:00,-86.172661,11.979727,3.111
2017-12-02 04:05:00,-86.162048,11.981372,1.091
2017-12-02 04:05:00,-86.17112,11.980085,1.85
2017-12-02 04:05:00,-86.172455,11.989018,1.296
2017-11-30 04:20:00,-86.174927,11.983804,1.031
2017-11-28 07:20:00,-86.163651,11.98254,1.295
2017-11-28 07:20:00,-86.165359,11.990923,2.238
2017-11-28 07:20:00,-86.17305,11.983904,0.958
2017-11-26 07:35:00,-86.164375,11.989846,1.884
2017-11-21 07:15:00,-86.16568,11.985627,1.014
2017-11-19 07:25:00,-86.159157,11.98907,1.097
2017-11-19 07:25:00,-86.168274,11.990431,2.109
2017-11-18 19:10:00,-86.167717,11.980681,2.99
2017-11-18 03:55:00,-86.164696,11.985571,1.031
2017-11-12 07:20:00,-86.165993,11.989299,1.281
